index,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Female,Misdemeanor,Race
2981,1,0,1,0,1,0,0,0
2982,1,2,1,0,0,1,0,0
2983,0,0,1,0,1,0,1,0
2984,1,0,0,0,1,0,1,1
2985,1,1,1,0,1,0,1,1
2986,1,0,0,0,0,0,1,1
2987,0,8,0,1,0,0,0,0
2988,0,1,0,0,0,0,1,1
2989,0,0,1,0,0,1,1,0
2990,0,0,0,1,0,0,0,0
2991,1,16,1,1,0,0,0,0
2992,1,3,0,0,0,0,0,1
2993,0,0,0,1,0,0,1,1
2994,1,3,1,0,0,1,0,0
2995,0,0,0,0,0,1,0,1
2996,0,0,0,0,1,0,0,1
2997,1,3,0,0,1,0,1,0
2998,0,11,1,0,0,0,0,1
2999,1,11,1,0,0,0,0,1
3000,0,4,0,0,0,0,1,1
3001,0,0,0,0,0,0,0,0
3002,1,1,1,0,1,1,0,1
3003,0,1,0,0,0,1,0,0
3004,1,0,0,0,0,0,1,1
3005,1,7,1,0,0,0,0,0
3006,0,1,1,0,1,0,0,1
3007,1,0,1,0,1,0,0,1
3008,0,3,0,0,0,1,0,0
3009,0,1,0,1,0,0,1,1
3010,0,3,0,1,0,0,0,0
3011,1,2,1,0,0,0,0,1
3012,0,0,1,0,1,0,1,1
3013,0,0,0,1,0,0,0,0
3014,0,9,1,0,0,0,0,1
3015,1,2,1,0,1,1,0,1
3016,1,8,1,0,0,0,0,1
3017,0,2,1,0,0,1,1,1
3018,0,5,1,0,0,0,1,1
3019,0,0,0,0,0,1,0,0
3020,1,1,1,0,1,0,0,1
3021,0,2,0,0,0,0,1,1
3022,0,0,0,0,0,0,1,0
3023,0,0,0,0,0,0,0,1
3024,1,2,0,0,1,0,0,1
3025,0,2,0,1,0,0,0,0
3026,1,0,1,0,0,1,0,1
3027,0,2,0,0,0,1,0,1
3028,1,5,0,0,0,0,0,0
3029,1,3,1,0,1,0,0,1
3030,1,3,0,0,0,1,1,0
3031,1,9,0,1,0,0,1,0
3032,1,1,1,0,1,1,0,1
3033,1,2,1,1,0,0,1,1
3034,0,1,0,1,0,1,1,0
3035,1,1,1,0,1,0,0,1
3036,1,3,0,0,0,0,1,0
3037,1,3,1,0,0,1,0,1
3038,0,0,0,1,0,0,1,1
3039,0,2,1,0,0,0,0,1
3040,1,1,0,0,0,1,0,0
3041,0,4,1,1,0,0,0,1
3042,1,21,1,0,0,0,1,1
3043,0,0,0,0,0,0,0,0
3044,0,1,0,0,0,0,0,0
3045,0,2,0,0,0,1,0,0
3046,1,4,1,0,1,1,0,1
3047,1,0,0,0,0,1,0,0
3048,0,4,0,0,0,1,0,0
3049,1,20,1,0,0,0,0,1
3050,1,1,0,0,1,0,0,1
3051,0,0,0,1,0,0,1,1
3052,0,1,0,0,0,0,0,1
3053,1,1,0,0,1,0,0,1
3054,1,0,1,0,1,1,0,1
3055,1,0,0,0,0,1,0,0
3056,0,0,0,0,1,0,0,1
3057,0,4,1,0,0,0,0,1
3058,0,0,0,0,0,0,1,1
3059,1,0,0,0,1,0,1,0
3060,0,0,0,0,0,0,0,0
3061,0,3,1,0,1,0,0,1
3062,1,5,1,0,0,0,0,0
3063,0,5,0,0,0,0,0,0
3064,0,1,0,1,0,0,0,0
3065,1,0,1,0,1,0,0,1
3066,1,7,1,0,1,0,0,1
3067,0,0,0,0,1,0,0,0
3068,1,1,0,1,0,0,1,1
3069,0,13,0,1,0,0,0,1
3070,0,2,1,0,1,1,0,1
3071,0,0,0,0,0,0,1,1
3072,0,7,0,1,0,0,0,0
3073,1,3,1,0,0,0,0,1
3074,1,1,0,0,1,0,0,1
3075,0,0,0,1,0,0,0,1
3076,1,3,1,0,1,0,0,0
3077,0,1,0,0,0,0,1,1
3078,0,0,1,0,0,1,1,0
3079,0,1,0,1,0,0,1,1
3080,0,0,0,1,0,0,1,0
3081,0,1,0,1,0,0,1,1
3082,0,0,0,0,0,0,0,0
3083,0,1,0,0,0,0,1,0
3084,0,0,0,0,0,0,1,1
3085,0,1,0,1,0,0,0,0
3086,0,1,1,0,0,1,1,0
3087,0,7,0,0,0,0,0,1
3088,1,5,1,0,0,0,0,0
3089,0,0,1,0,0,1,0,0
3090,1,2,1,0,1,0,0,0
3091,1,0,0,0,0,1,1,1
3092,0,5,0,0,0,0,1,1
3093,1,1,1,0,1,0,0,0
3094,1,2,1,0,1,1,1,1
3095,1,6,1,0,0,0,0,1
3096,0,0,0,0,0,1,1,1
3097,1,3,0,1,0,0,1,0
3098,0,2,0,0,1,1,0,1
3099,1,4,1,0,0,0,0,0
3100,0,0,0,1,0,0,1,0
3101,1,14,1,0,1,0,0,1
3102,0,11,1,0,0,0,0,1
3103,1,22,1,1,0,0,0,1
3104,0,0,0,0,1,0,0,0
3105,0,5,1,0,0,0,1,1
3106,1,19,1,1,0,0,0,1
3107,1,0,0,1,0,0,1,1
3108,0,1,0,0,0,0,1,0
3109,0,1,0,1,0,0,0,1
3110,0,0,0,0,0,0,0,1
3111,1,0,1,0,0,0,0,0
3112,1,5,0,0,0,0,0,1
3113,0,0,0,0,0,1,0,1
3114,0,1,0,1,0,0,1,0
3115,0,1,1,0,0,1,0,0
3116,1,2,1,0,0,0,0,1
3117,1,9,1,0,0,1,0,1
3118,1,3,1,0,1,0,0,1
3119,0,5,1,0,0,0,0,1
3120,1,11,1,0,0,0,1,1
3121,0,13,1,1,0,0,0,1
3122,1,4,1,0,0,0,0,1
3123,0,1,0,0,0,1,1,0
3124,1,6,1,0,0,0,0,1
3125,1,9,1,0,0,0,0,0
3126,1,4,0,0,0,0,1,0
3127,1,3,1,0,1,0,1,0
3128,0,0,1,0,0,0,0,0
3129,0,1,1,0,0,0,0,1
3130,0,0,1,0,0,1,1,0
3131,1,0,1,0,0,0,1,1
3132,0,1,0,1,0,0,0,0
3133,1,1,1,0,0,1,1,0
3134,0,8,1,0,0,0,0,1
3135,0,0,0,0,0,0,0,1
3136,0,2,0,0,0,0,0,0
3137,1,22,1,1,0,0,0,1
3138,1,4,1,0,0,0,1,0
3139,1,0,0,1,0,0,1,0
3140,1,2,1,0,0,0,0,1
3141,0,1,0,1,0,0,1,0
3142,0,2,0,1,0,0,0,0
3143,1,0,1,0,0,0,1,0
3144,1,6,1,0,0,0,0,1
3145,0,1,0,0,0,0,0,0
3146,0,1,1,0,0,0,1,1
3147,1,5,0,0,0,1,1,0
3148,0,0,0,0,0,0,1,1
3149,0,0,0,0,0,0,0,0
3150,0,3,0,1,0,1,1,0
3151,0,1,0,1,0,0,1,0
3152,0,2,0,0,0,0,1,1
3153,1,4,0,0,0,0,0,0
3154,1,6,1,0,1,0,0,1
3155,1,0,0,0,0,1,1,1
3156,0,5,0,0,0,0,0,1
3157,0,12,1,0,0,0,0,0
3158,1,2,0,0,0,1,0,1
3159,0,0,1,0,0,0,0,1
3160,0,0,0,0,0,1,1,0
3161,1,7,1,0,0,0,0,1
3162,1,0,1,0,1,0,0,1
3163,0,1,1,0,0,1,1,0
3164,0,0,1,0,0,0,0,0
3165,0,2,0,0,0,1,0,1
3166,0,4,0,1,0,1,0,0
3167,0,3,0,0,0,0,0,0
3168,1,5,1,0,0,0,1,1
3169,0,3,1,0,0,0,0,1
3170,1,17,1,0,0,0,0,1
3171,1,3,1,0,0,0,0,0
3172,0,0,0,0,0,0,1,0
3173,1,10,1,0,0,0,0,1
3174,1,5,0,1,0,0,1,0
3175,0,0,1,0,1,1,1,0
3176,1,10,0,1,0,0,0,0
3177,1,16,1,0,0,0,0,1
3178,1,6,1,0,0,0,1,1
3179,1,4,1,0,0,0,0,1
3180,0,0,0,0,1,0,0,1
3181,0,1,1,0,0,0,1,1
3182,0,0,0,1,0,1,1,0
3183,1,1,1,0,0,0,0,0
3184,0,1,0,0,1,0,0,0
3185,1,0,0,0,0,0,1,0
3186,1,14,1,0,0,0,0,1
3187,0,0,0,1,0,1,1,0
3188,0,0,0,0,1,1,1,1
3189,0,0,0,0,0,0,1,1
3190,0,0,0,0,0,1,0,1
3191,1,4,0,0,0,1,0,0
3192,1,0,0,0,1,0,1,1
3193,0,0,0,1,0,0,0,1
3194,1,2,1,1,0,0,0,0
3195,1,2,0,0,0,0,1,0
3196,0,5,0,0,0,0,0,1
3197,1,1,0,0,0,0,1,1
3198,0,1,1,0,1,0,0,1
3199,0,9,0,1,0,0,0,1
3200,0,1,0,1,0,0,1,0
3201,1,2,0,0,1,0,0,1
3202,1,1,0,1,0,1,1,0
3203,0,21,1,0,0,0,0,1
3204,0,1,0,0,0,1,0,1
3205,1,4,1,0,1,0,1,0
3206,1,22,1,0,0,1,0,1
3207,1,0,1,0,0,1,1,0
3208,0,0,0,0,1,0,0,1
3209,1,0,0,0,0,0,0,1
3210,0,0,0,1,0,1,1,0
3211,0,3,0,1,0,0,0,1
3212,1,9,1,0,0,0,1,1
3213,0,0,0,0,0,0,1,0
3214,0,1,0,0,0,0,0,1
3215,0,0,0,1,0,0,1,0
3216,0,2,0,0,0,0,0,1
3217,1,2,1,0,1,0,0,1
3218,0,6,0,0,0,0,1,0
3219,0,0,0,0,0,0,1,0
3220,1,13,0,0,0,0,0,1
3221,0,4,1,0,0,0,0,1
3222,0,1,0,0,0,0,1,1
3223,0,1,1,0,0,0,0,1
3224,0,0,0,0,0,0,1,0
3225,0,0,0,0,0,0,0,0
3226,1,0,0,0,0,1,1,0
3227,0,0,0,0,0,0,0,1
3228,0,19,1,1,0,0,0,1
3229,0,7,1,1,0,0,1,1
3230,0,1,0,0,0,1,1,1
3231,1,5,1,0,0,0,0,0
3232,0,1,0,0,0,0,0,1
3233,0,1,0,1,0,0,0,0
3234,0,1,0,0,0,0,0,0
3235,1,4,1,0,0,1,1,1
3236,1,2,0,0,0,1,0,1
3237,1,3,1,0,0,0,0,0
3238,0,0,0,0,0,0,0,1
3239,0,0,0,1,0,0,1,0
3240,0,0,0,1,0,1,1,1
3241,1,1,0,0,0,0,1,0
3242,1,1,0,0,0,1,0,1
3243,0,0,0,0,0,1,1,0
3244,0,10,1,1,0,0,0,1
3245,1,6,0,1,0,0,0,0
3246,1,8,1,0,1,0,0,1
3247,1,0,0,0,0,0,0,0
3248,1,8,1,0,0,0,0,1
3249,0,20,1,1,0,0,1,1
3250,1,10,1,0,0,0,1,1
3251,1,1,1,0,1,0,0,1
3252,0,4,0,1,0,0,0,1
3253,1,0,0,0,0,0,0,1
3254,1,0,1,0,0,0,1,0
3255,1,2,1,0,0,0,0,1
3256,1,0,1,0,0,0,1,0
3257,0,0,1,0,1,0,0,1
3258,1,2,1,0,1,0,0,0
3259,0,3,1,0,0,0,1,0
3260,0,0,0,0,0,1,1,1
3261,1,11,1,0,1,0,0,1
3262,0,0,0,1,0,0,0,0
3263,1,2,0,0,1,0,1,1
3264,1,7,1,0,0,0,0,1
3265,0,1,0,0,1,0,0,1
3266,0,1,0,1,0,0,0,0
3267,0,3,0,1,0,0,0,0
3268,1,1,0,0,1,0,1,1
3269,0,0,0,0,0,1,1,0
3270,1,0,0,0,0,0,1,0
3271,1,16,1,0,0,0,0,1
3272,0,3,0,0,0,0,1,1
3273,0,0,1,0,0,0,1,1
3274,1,2,0,0,0,1,1,0
3275,1,16,1,0,0,0,0,0
3276,0,1,0,1,0,1,0,1
3277,1,0,0,0,0,0,0,1
3278,0,0,0,0,0,0,1,1
3279,1,19,1,0,0,0,0,1
3280,0,1,1,0,1,0,0,1
3281,0,0,0,0,0,0,1,0
3282,1,13,0,1,0,0,0,1
3283,1,2,1,0,0,0,0,1
3284,1,4,1,0,0,0,0,1
3285,0,0,0,0,0,0,1,0
3286,0,2,1,0,0,0,0,0
3287,0,2,0,1,0,0,0,0
3288,1,14,1,0,0,0,0,1
3289,1,0,0,0,1,0,1,1
3290,0,8,1,0,0,0,0,1
3291,1,4,1,0,0,1,0,0
3292,0,0,0,0,0,0,0,1
3293,0,0,1,0,0,0,0,1
3294,1,0,0,0,0,0,0,1
3295,1,2,1,0,0,1,0,0
3296,1,2,0,1,0,0,0,0
3297,0,0,0,1,0,0,1,0
3298,1,2,1,0,1,0,0,1
3299,1,2,0,1,0,1,0,1
3300,1,0,0,0,0,0,1,1
3301,0,0,0,0,0,0,0,0
3302,1,0,1,0,1,1,0,1
3303,0,1,0,0,1,0,0,0
3304,0,0,0,0,1,0,1,0
3305,0,0,0,0,0,0,0,1
3306,1,5,1,0,1,0,0,1
3307,1,4,1,0,0,0,0,1
3308,1,9,0,1,0,0,0,0
3309,0,3,1,0,0,1,1,1
3310,0,13,1,0,0,0,0,1
3311,0,2,0,0,0,0,0,1
3312,1,0,1,0,1,0,0,0
3313,1,22,1,0,0,0,1,1
3314,1,1,0,0,0,0,1,1
3315,1,4,0,1,0,0,1,0
3316,0,2,0,0,0,0,0,0
3317,0,0,0,1,0,0,1,1
3318,0,0,0,1,0,0,0,0
3319,1,2,0,0,0,0,0,0
3320,1,0,1,0,0,1,0,0
3321,0,1,1,0,0,1,0,0
3322,1,0,0,0,0,0,0,1
3323,1,3,0,0,1,0,0,1
3324,1,0,0,0,0,0,1,1
3325,1,4,0,0,0,0,1,1
3326,0,2,0,1,0,0,0,0
3327,1,1,1,0,0,0,0,0
3328,0,2,0,0,0,0,0,0
3329,0,0,0,0,1,0,1,1
3330,0,2,0,0,0,0,1,0
3331,0,0,0,0,0,1,0,1
3332,0,18,0,1,0,0,0,1
3333,0,0,0,1,0,0,1,1
3334,1,6,1,0,0,0,0,0
3335,1,1,1,0,1,0,0,1
3336,0,0,0,1,0,0,1,0
3337,1,1,0,0,1,0,0,0
3338,0,1,0,0,1,1,0,1
3339,1,9,0,1,0,0,0,0
3340,1,0,0,0,0,0,1,0
3341,0,2,0,0,0,0,0,0
3342,0,3,0,1,0,0,0,0
3343,1,6,0,1,0,0,1,0
3344,0,1,1,0,1,0,0,1
3345,0,2,0,1,0,0,0,0
3346,1,1,0,0,0,0,0,0
3347,0,5,1,0,0,0,0,1
3348,1,1,0,0,0,1,1,0
3349,1,0,0,0,0,0,0,1
3350,0,4,0,0,0,0,1,1
3351,0,0,0,1,0,0,1,0
3352,1,5,1,0,0,0,0,0
3353,0,0,0,0,1,1,1,0
3354,0,0,0,0,0,1,1,0
3355,0,1,0,0,1,0,1,1
3356,0,1,0,1,0,0,1,0
3357,1,0,1,0,1,1,0,1
3358,0,6,1,0,0,0,0,0
3359,1,29,1,0,0,0,0,1
3360,0,1,1,0,1,0,0,0
3361,1,0,1,0,1,1,0,1
3362,1,11,1,0,0,0,0,1
3363,0,0,0,0,0,1,1,1
3364,0,0,0,0,0,0,0,0
3365,0,4,1,0,0,1,0,1
3366,0,0,0,1,0,0,1,0
3367,0,1,1,0,1,0,0,0
3368,0,2,0,0,0,0,0,0
3369,1,6,0,0,0,0,0,0
3370,1,3,0,0,0,0,1,0
3371,1,5,0,1,0,0,0,0
3372,0,0,0,1,0,0,0,0
3373,1,2,1,0,0,0,0,1
3374,0,10,0,1,0,0,0,1
3375,0,0,1,0,1,0,1,1
3376,1,2,1,0,1,0,0,0
3377,0,1,0,1,0,0,1,0
3378,0,0,0,0,1,0,0,0
3379,1,0,1,0,0,0,1,1
3380,0,2,0,1,0,0,0,0
3381,1,4,0,0,0,0,1,0
3382,0,3,0,1,0,0,0,0
3383,1,3,1,0,1,0,0,1
3384,0,13,0,1,0,0,0,1
3385,0,2,1,1,0,0,0,0
3386,0,6,1,0,0,0,0,1
3387,0,1,1,0,1,0,1,1
3388,1,0,0,0,1,1,0,1
3389,1,17,1,0,0,0,0,0
3390,1,0,0,0,0,0,0,0
3391,0,6,0,1,0,0,0,0
3392,0,0,0,0,0,1,1,0
3393,0,19,1,1,0,0,0,1
3394,0,12,1,1,0,0,1,0
3395,1,6,1,0,0,0,1,1
3396,1,0,0,0,0,0,1,1
3397,0,11,0,1,0,0,0,1
3398,0,0,1,0,0,0,0,0
3399,0,7,0,1,0,0,0,0
3400,1,12,1,0,0,0,0,1
3401,0,0,0,0,0,1,0,0
3402,1,1,0,0,0,0,1,1
3403,0,3,1,0,0,1,1,0
3404,0,0,0,0,0,0,0,1
3405,0,4,0,0,0,0,0,1
3406,1,4,1,0,0,0,0,1
3407,1,7,1,0,0,0,0,0
3408,1,15,1,0,0,0,1,1
3409,1,1,1,0,1,0,1,1
3410,1,2,1,0,0,0,0,0
3411,1,0,0,0,0,0,0,0
3412,0,0,0,0,0,0,1,0
3413,0,4,0,0,0,0,0,1
3414,0,7,1,0,0,0,0,1
3415,0,0,1,0,1,1,0,0
3416,1,0,1,0,0,0,0,1
3417,0,0,0,0,1,0,0,0
3418,0,0,0,0,1,1,0,0
3419,0,0,0,1,0,1,1,1
3420,1,0,0,0,0,0,1,1
3421,1,1,1,1,0,0,1,1
3422,0,3,1,0,0,1,0,0
3423,1,3,1,0,0,0,0,1
3424,1,11,1,0,0,0,0,1
3425,0,2,0,0,1,1,0,0
3426,0,7,0,0,0,0,0,1
3427,0,0,0,0,0,0,1,1
3428,0,3,0,1,0,0,1,1
3429,0,0,0,1,0,0,0,0
3430,1,10,0,0,0,0,1,1
3431,0,0,0,1,0,0,0,0
3432,0,0,1,0,0,0,0,1
3433,1,5,0,1,0,0,0,1
3434,0,0,1,0,0,0,1,1
3435,1,0,1,0,1,0,0,1
3436,0,0,0,0,0,1,1,1
3437,1,0,1,0,1,0,0,1
3438,0,0,0,0,0,0,0,0
3439,0,0,0,0,0,0,1,1
3440,0,0,1,0,0,0,1,1
3441,0,1,0,0,0,0,1,1
3442,0,4,0,0,0,0,1,0
3443,0,15,1,0,0,0,0,1
3444,1,6,1,0,0,0,0,1
3445,0,6,0,0,0,0,0,1
3446,0,2,0,0,0,1,0,0
3447,0,1,0,0,0,1,0,1
3448,1,5,0,0,0,0,1,0
3449,1,1,1,0,1,0,1,0
3450,1,8,1,0,1,0,0,0
3451,1,8,1,0,0,0,1,1
3452,0,1,0,1,0,1,0,1
3453,1,2,1,0,0,0,0,0
3454,0,0,0,1,0,0,1,1
3455,0,4,1,0,1,0,0,1
3456,0,5,0,0,0,0,1,0
3457,1,6,1,0,0,0,0,0
3458,0,0,1,0,0,0,1,1
3459,0,2,1,0,1,1,1,0
3460,1,3,1,0,0,0,0,1
3461,0,1,0,1,0,1,0,0
3462,0,1,1,0,0,1,0,1
3463,0,7,0,1,0,0,0,0
3464,0,1,1,0,0,0,1,1
3465,1,3,1,0,1,1,1,0
3466,1,2,1,0,1,0,0,1
3467,0,3,0,1,0,0,0,0
3468,0,0,0,0,0,0,0,1
3469,0,1,0,1,0,1,0,0
3470,1,4,0,0,0,0,1,1
3471,0,1,0,0,0,0,1,1
3472,1,15,0,1,0,0,0,1
3473,0,1,0,1,0,0,0,1
3474,1,0,1,0,0,0,1,1
3475,0,1,1,0,0,0,0,1
3476,1,1,1,0,1,0,0,1
3477,0,0,0,1,0,0,1,1
3478,0,0,0,0,1,1,0,0
3479,1,0,0,0,1,0,0,1
3480,0,2,0,0,0,0,1,0
3481,1,0,0,0,1,0,0,0
3482,0,2,0,1,0,0,1,0
3483,0,1,0,0,1,0,0,1
3484,1,0,0,0,0,1,1,0
3485,0,0,0,1,0,0,1,0
3486,1,5,1,0,0,0,1,0
3487,0,0,0,1,0,1,1,0
3488,0,1,1,1,0,0,0,1
3489,0,0,0,0,0,0,1,0
3490,0,2,0,0,0,0,0,1
3491,0,3,0,1,0,0,0,1
3492,0,0,0,1,0,0,0,1
3493,0,2,0,0,0,0,1,0
3494,0,0,0,1,0,1,1,0
3495,1,3,1,0,0,0,0,1
3496,1,17,1,0,0,0,1,1
3497,0,3,0,0,0,0,0,0
3498,1,2,0,0,0,0,0,0
3499,1,1,1,0,1,0,0,1
3500,0,5,0,0,0,0,0,1
3501,1,9,1,0,0,0,1,1
3502,0,1,0,1,0,0,1,0
3503,1,1,1,0,0,0,0,0
3504,0,0,1,0,0,1,0,1
3505,1,0,0,1,0,1,1,0
3506,0,0,0,0,0,1,0,1
3507,0,1,0,0,0,0,0,0
3508,1,16,1,0,0,0,0,1
3509,0,0,0,0,0,1,0,1
3510,0,0,1,0,0,0,1,1
3511,0,5,0,0,0,0,0,0
3512,1,1,1,0,1,0,0,1
3513,0,0,1,0,1,0,0,1
3514,1,0,0,0,0,1,0,0
3515,1,7,1,0,1,0,0,1
3516,0,0,0,0,0,0,1,0
3517,1,5,1,0,0,1,0,0
3518,0,3,0,1,0,0,1,1
3519,0,0,0,0,0,1,1,1
3520,1,1,1,0,0,0,1,1
3521,0,6,1,0,0,1,0,0
3522,0,0,1,0,1,1,1,1
3523,0,1,1,0,0,0,1,1
3524,1,1,0,0,0,0,0,1
3525,0,0,0,0,1,0,1,1
3526,0,2,0,0,0,1,1,1
3527,1,9,1,0,0,0,0,1
3528,1,9,1,0,0,0,0,1
3529,1,0,1,0,1,0,0,0
3530,1,9,0,0,0,0,0,1
3531,1,9,1,0,0,0,0,0
3532,1,2,1,0,1,0,1,1
3533,1,21,1,0,0,0,0,1
3534,1,3,1,0,0,0,0,0
3535,1,2,0,1,0,0,1,0
3536,0,2,1,0,1,0,0,1
3537,1,3,1,0,1,0,1,0
3538,0,5,0,1,0,1,0,1
3539,0,2,1,0,0,1,1,0
3540,1,0,0,1,0,0,0,1
3541,0,0,0,0,0,0,1,1
3542,1,5,1,0,0,0,0,1
3543,0,14,1,1,0,0,0,1
3544,1,2,1,0,0,0,1,1
3545,1,11,1,1,0,0,1,1
3546,0,0,0,0,0,0,1,0
3547,0,0,0,0,1,0,0,1
3548,1,2,1,0,1,0,0,1
3549,0,0,0,0,0,1,0,1
3550,0,0,0,1,0,0,1,1
3551,1,8,0,1,0,1,0,0
3552,1,3,0,0,0,0,0,1
3553,1,3,1,1,0,0,0,1
3554,0,0,0,0,0,0,0,0
3555,0,1,1,0,1,0,0,1
3556,1,0,0,0,0,1,0,1
3557,1,8,1,1,0,0,0,1
3558,1,6,1,0,0,0,1,1
3559,1,10,1,0,0,0,0,1
3560,1,12,1,0,0,0,0,1
3561,1,4,1,0,0,0,0,1
3562,1,7,1,0,0,0,1,1
3563,1,1,1,0,0,0,1,1
3564,0,2,0,1,0,0,0,1
3565,1,2,1,0,0,0,0,0
3566,0,1,1,0,1,0,0,0
3567,0,3,1,0,0,0,0,1
3568,1,13,1,0,0,0,0,1
3569,0,2,0,0,0,0,0,1
3570,1,0,0,1,0,0,1,0
3571,1,6,1,0,1,0,0,1
3572,1,2,0,0,0,0,0,1
3573,0,0,0,0,1,1,1,1
3574,1,6,1,0,0,1,0,0
3575,1,2,1,0,1,0,1,1
3576,1,12,0,1,0,0,0,1
3577,1,1,1,0,1,0,1,1
3578,0,1,0,1,0,0,0,1
3579,0,6,0,1,0,0,0,0
3580,0,0,0,0,0,1,1,0
3581,0,5,0,0,0,0,0,0
3582,1,0,0,0,0,0,0,1
3583,0,1,0,1,0,0,0,0
3584,0,2,0,0,0,1,1,1
3585,1,0,0,0,0,0,0,1
3586,0,4,1,0,1,0,0,0
3587,0,9,0,1,0,0,0,1
3588,1,9,1,0,1,0,1,1
3589,0,2,1,0,1,1,0,1
3590,0,1,0,1,0,0,1,1
3591,0,2,0,0,0,1,0,1
3592,1,5,1,0,0,0,1,0
3593,1,22,1,0,0,1,1,0
3594,0,0,0,1,0,0,1,1
3595,1,2,0,0,1,1,0,0
3596,0,3,1,0,0,1,0,0
3597,1,1,1,0,0,1,0,0
3598,0,0,0,0,0,0,1,1
3599,1,5,1,0,0,0,0,1
3600,0,4,1,0,0,0,0,1
3601,1,1,1,0,1,0,1,1
3602,0,5,1,0,0,0,0,0
3603,1,0,0,0,0,0,1,0
3604,0,0,0,0,1,0,0,1
3605,1,4,1,0,0,0,1,0
3606,1,11,1,1,0,0,1,1
3607,0,1,1,0,0,0,0,1
3608,1,12,0,0,0,0,0,1
3609,1,13,1,0,0,0,0,1
3610,0,0,0,0,0,1,1,1
3611,1,15,1,1,0,0,1,1
3612,1,3,1,0,1,0,0,1
3613,0,15,1,0,0,0,0,1
3614,0,0,0,1,0,0,1,0
3615,0,12,1,0,0,0,0,1
3616,0,1,0,1,0,1,0,1
3617,1,0,0,0,1,0,0,0
3618,1,0,1,0,1,1,0,1
3619,1,28,1,1,0,0,0,0
3620,1,7,1,0,0,0,0,1
3621,1,4,1,1,0,0,0,0
3622,1,4,0,0,0,1,0,1
3623,1,16,1,0,0,0,0,1
3624,0,0,0,0,1,1,1,1
3625,1,5,0,0,0,0,0,1
3626,0,13,0,1,0,0,0,0
3627,0,0,0,1,0,1,0,0
3628,0,0,0,1,0,0,0,1
3629,0,0,0,0,0,1,1,1
3630,0,0,0,1,0,1,1,0
3631,1,1,0,0,0,0,0,1
3632,1,0,1,0,1,0,0,1
3633,1,0,0,0,0,1,1,0
3634,0,1,0,0,0,0,1,0
3635,0,0,0,0,0,0,0,0
3636,0,0,0,0,1,0,0,0
3637,1,7,1,0,0,0,1,1
3638,0,0,0,0,1,1,0,0
3639,0,0,0,1,0,1,0,1
3640,1,8,1,0,0,0,1,1
3641,1,1,0,0,0,0,0,1
3642,0,5,0,0,0,0,0,0
3643,0,5,0,0,0,1,0,1
3644,1,1,1,0,0,0,1,1
3645,0,1,0,0,0,0,0,0
3646,0,2,0,0,0,0,0,0
3647,0,1,1,0,0,1,0,1
3648,1,11,1,0,0,1,0,0
3649,1,3,0,0,1,0,0,1
3650,0,0,0,0,0,0,0,0
3651,1,1,0,1,0,0,0,0
3652,0,0,0,0,0,1,1,1
3653,0,0,0,0,1,1,1,1
3654,1,6,1,0,0,0,0,1
3655,1,0,0,0,1,0,0,0
3656,1,1,1,0,1,0,1,1
3657,0,2,0,0,1,1,1,1
3658,0,5,1,0,0,1,0,1
3659,1,1,0,0,1,0,0,0
3660,0,3,0,1,0,0,1,0
3661,1,4,0,0,0,0,0,0
3662,0,2,0,0,0,0,0,0
3663,0,2,1,0,0,0,0,1
3664,1,2,1,0,1,0,0,1
3665,1,1,1,0,1,0,0,1
3666,1,0,0,1,0,0,1,1
3667,1,12,1,1,0,0,0,1
3668,0,1,0,0,0,0,1,0
3669,1,8,0,1,0,1,1,0
3670,0,0,0,0,0,1,0,1
3671,1,1,0,1,0,0,0,0
3672,0,6,0,1,0,1,0,1
3673,1,4,1,0,0,0,1,0
3674,0,0,0,0,0,0,0,0
3675,1,9,1,0,0,0,0,1
3676,0,2,0,1,0,0,0,0
3677,1,12,1,1,0,0,0,1
3678,0,1,0,0,0,0,0,0
3679,1,0,0,0,0,0,0,0
3680,1,2,0,0,0,1,0,1
3681,0,1,0,0,0,0,0,0
3682,0,0,0,1,0,0,1,0
3683,0,0,1,0,0,0,0,1
3684,0,1,0,0,0,0,0,0
3685,1,3,1,0,0,0,0,1
3686,1,6,1,1,0,1,0,0
3687,1,1,1,0,1,0,0,1
3688,0,0,0,0,1,0,0,1
3689,1,1,1,0,0,1,0,1
3690,0,0,0,1,0,1,0,1
3691,0,0,0,1,0,1,1,0
3692,0,0,0,1,0,0,1,1
3693,0,0,1,0,1,0,1,1
3694,0,0,0,0,0,0,0,1
3695,1,0,0,1,0,0,0,1
3696,1,10,1,0,0,0,0,1
3697,1,1,0,0,0,0,0,1
3698,0,1,0,1,0,0,0,1
3699,1,2,0,0,0,0,0,1
3700,0,0,1,0,1,1,0,1
3701,0,0,1,0,0,0,0,1
3702,1,5,1,0,0,0,0,0
3703,0,0,0,1,0,0,0,1
3704,0,2,0,0,0,0,0,1
3705,0,1,0,0,1,0,1,0
3706,0,0,0,1,0,1,0,0
3707,1,1,0,0,0,0,1,0
3708,1,0,0,0,0,0,0,1
3709,1,2,0,1,0,0,0,1
3710,0,0,0,0,0,0,0,1
3711,1,1,1,0,0,1,1,0
3712,1,0,1,0,0,0,0,1
3713,1,21,1,0,0,0,1,1
